Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,NumMissVals,LogSalePrice,NeighborhoodCountQuartiles,NeighborhoodQuality
834,20,RL,100.0,10004,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Rec,196.0,BLQ,345.0,975,1516,GasA,TA,Y,SBrkr,1516,0,0,1516,0,0,1,1,3,1,Bad/Typical,6,Typ,0,Attchd,1964.0,RFn,2,472,TA,TA,Y,0,0,0,0,152,0,0,2,2009,WD,Normal,167000,5,12.025749091398891,Q4,Q2
835,20,RL,75.0,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Rec,572.0,Unf,0.0,572,1144,GasA,Gd,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,Bad/Typical,6,Typ,0,Attchd,1961.0,Unf,2,456,TA,TA,Y,0,0,0,0,0,0,0,9,2008,WD,Normal,139950,4,11.8490404949436,Q4,Q2
836,20,RL,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Bad,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,Bad/Typical,TA,CBlock,Good,TA,No,BLQ,442.0,Unf,0.0,625,1067,GasA,TA,Y,SBrkr,1067,0,0,1067,0,0,2,0,2,1,Good/Excellent,4,Min2,0,Attchd,1996.0,Unf,2,436,TA,TA,Y,290,0,0,0,0,0,0,2,2010,WD,Normal,128000,5,11.759785542901755,Q2,Q1
837,30,Other,90.0,8100,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Average,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,BrkTil,Neutral,TA,No,Rec,338.0,Unf,0.0,1221,1559,GasA,Gd,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,Bad/Typical,5,Min2,0,Detchd,1948.0,Unf,2,812,TA,TA,Y,0,116,230,0,0,0,0,6,2007,COD,Normal,153500,3,11.941455846009388,Q3,Q1
838,160,Other,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Average,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,Bad/Typical,TA,CBlock,Neutral,TA,No,BLQ,330.0,Unf,0.0,153,483,GasA,TA,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,Bad/Typical,5,Typ,0,Detchd,1973.0,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD,Normal,100000,5,11.512925464970229,Q1,Q1
839,20,RL,75.0,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,1099,1099,GasA,Ex,Y,SBrkr,1099,0,0,1099,0,0,1,1,3,1,Good/Excellent,6,Typ,0,Attchd,1999.0,Unf,1,352,TA,TA,Y,278,0,0,0,0,0,0,6,2008,WD,Normal,144000,5,11.877568578558138,Q4,Q3
840,50,RL,70.0,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Average,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,BLQ,352.0,Unf,0.0,416,768,GasA,Ex,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,Bad/Typical,6,Typ,0,Detchd,1946.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,130500,5,11.779128505744886,Q3,Q1
841,70,Other,,12155,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,Average,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Bad/Typical,TA,BrkTil,Neutral,TA,No,BLQ,156.0,Unf,0.0,516,672,GasA,TA,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,Bad/Typical,7,Typ,0,Detchd,1934.0,Unf,1,400,TA,TA,P,0,0,254,0,0,0,0,3,2008,WD,Normal,140000,6,11.84939770159144,Q1,Q2
842,70,Other,60.0,10440,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Average,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,TA,PConc,Neutral,TA,No,Unf,0.0,Unf,0.0,650,650,GasA,Gd,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,Good/Excellent,8,Typ,1,Detchd,1983.0,Unf,2,686,Gd,TA,P,70,78,68,0,0,0,0,6,2008,WD,Normal,157500,3,11.967180737247824,Q3,Q1
843,80,RL,82.0,9020,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Average,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,Bad/Typical,TA,CBlock,Neutral,TA,Gd,Rec,312.0,ALQ,539.0,276,1127,GasA,TA,Y,SBrkr,1165,0,0,1165,1,0,1,1,3,1,Bad/Typical,6,Typ,0,Attchd,1966.0,RFn,2,490,Gd,Gd,Y,0,129,0,0,0,0,0,5,2008,WD,Normal,174900,4,12.071969661006694,Q4,Q2
844,90,RL,80.0,8000,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,Average,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Unf,0.0,Unf,0.0,1800,1800,GasA,Ex,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,Bad/Typical,10,Typ,0,No Garage,,No Garage,0,0,No Garage,No Garage,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,141000,10,11.856515169360305,Q4,Q2
845,50,Other,100.0,12665,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Average,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Bad/Typical,TA,BrkTil,Neutral,TA,Mn,Unf,0.0,Unf,0.0,876,876,GasA,Gd,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,Bad/Typical,7,Typ,1,Detchd,1949.0,Unf,3,720,TA,TA,Y,418,0,194,0,0,0,0,6,2008,WD,Normal,153900,3,11.94405831982697,Q3,Q1
846,85,RL,,16647,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,Average,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,Bad/Typical,TA,CBlock,Good,TA,Gd,ALQ,1390.0,Unf,0.0,0,1390,GasA,TA,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,Bad/Typical,6,Min2,2,Basment,1975.0,Fin,2,611,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,171000,5,12.049418835484797,Q2,Q1
847,60,RL,75.0,9317,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Average,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,Good/Excellent,TA,PConc,Good,TA,No,ALQ,513.0,Unf,0.0,227,740,GasA,Ex,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,Good/Excellent,7,Typ,1,Attchd,1993.0,Unf,2,425,TA,TA,Y,234,72,192,0,0,0,0,7,2009,WD,Normal,213000,4,12.269047444691562,Q2,Q2
848,20,RL,36.0,15523,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,Av,BLQ,460.0,Unf,0.0,404,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,Bad/Typical,5,Typ,1,Attchd,1972.0,Unf,1,338,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,133500,4,11.801856756822442,Q4,Q3
849,50,RL,75.0,45600,Pave,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Average,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Bad/Typical,TA,BrkTil,Neutral,TA,No,Unf,0.0,Unf,0.0,907,907,GasA,TA,Y,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,Bad/Typical,10,Typ,1,Detchd,1908.0,Unf,2,360,Fa,TA,Y,486,40,0,0,175,0,0,9,2008,WD,Normal,240000,4,12.388394202324129,Q1,Q3
850,80,RL,80.0,9600,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,Average,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,Good/Excellent,Gd,CBlock,Neutral,TA,No,Unf,0.0,Unf,0.0,528,528,GasA,Ex,Y,SBrkr,1094,761,0,1855,0,0,2,1,3,1,Bad/Typical,7,Typ,1,Attchd,1976.0,RFn,2,512,TA,TA,Y,113,100,0,0,0,0,0,8,2007,WD,Normal,187000,4,12.138863895836725,Q1,Q4
851,120,Other,36.0,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Average,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Good/Excellent,TA,PConc,Good,TA,Av,GLQ,659.0,Unf,0.0,189,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Good/Excellent,3,Typ,0,Attchd,2003.0,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,0,11,2007,WD,Normal,131500,5,11.786762130599957,Q4,Q3
852,120,RL,,3196,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Superb,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Good/Excellent,TA,PConc,Good,TA,Gd,Unf,0.0,Unf,0.0,1273,1273,GasA,Ex,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,Good/Excellent,7,Typ,1,Attchd,2003.0,Fin,2,400,TA,TA,Y,143,20,0,0,0,0,0,5,2006,WD,Normal,215000,5,12.2783933071098,Q1,Q3
853,75,RL,53.0,7128,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,Average,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,Gd,CBlock,Neutral,TA,No,Rec,364.0,Unf,0.0,554,918,GasA,Gd,Y,SBrkr,918,728,0,1646,0,0,2,0,4,1,Bad/Typical,7,Typ,2,Detchd,1941.0,Unf,1,240,TA,TA,Y,0,0,0,0,126,0,0,8,2007,WD,Normal,164000,3,12.007621706806335,Q2,Q3
854,80,RL,,12095,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Average,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,Bad/Typical,Gd,CBlock,Neutral,TA,Gd,Rec,564.0,Unf,0.0,563,1127,GasA,TA,Y,SBrkr,1445,0,0,1445,0,0,1,1,3,1,Bad/Typical,7,Typ,1,Attchd,1964.0,RFn,2,645,TA,TA,Y,180,0,0,0,0,0,0,8,2009,WD,Normal,158000,4,11.970350312009105,Q4,Q2
855,20,RL,102.0,17920,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Average,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,Mn,ALQ,306.0,Rec,1085.0,372,1763,GasA,TA,Y,SBrkr,1779,0,0,1779,1,0,1,1,3,1,Bad/Typical,6,Typ,1,Attchd,1955.0,Unf,2,454,TA,TA,Y,0,418,0,0,312,0,0,7,2006,WD,Abnorml,170000,4,12.043553716032399,Q2,Q1
856,20,RL,,6897,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Average,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,0.0,Bad/Typical,Gd,CBlock,Neutral,TA,No,ALQ,659.0,Unf,0.0,381,1040,GasA,Ex,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,Bad/Typical,6,Typ,0,Detchd,1962.0,Unf,1,260,TA,TA,Y,0,104,0,0,0,0,0,4,2010,WD,Normal,127000,6,11.751942365440728,Q2,Q1
857,80,RL,,10970,Pave,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,Average,6,1978,1978,Gable,CompShg,Plywood,HdBoard,None,0.0,Bad/Typical,TA,CBlock,Good,Gd,Gd,GLQ,505.0,LwQ,435.0,0,940,GasA,TA,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,Bad/Typical,5,Typ,0,Detchd,1981.0,Unf,2,576,TA,Fa,Y,0,0,34,0,0,0,0,10,2008,WD,Normal,147000,5,11.898187865760873,Q4,Q3
858,60,RL,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Average,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,Bad/Typical,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,702,702,GasA,Gd,Y,SBrkr,702,779,0,1481,0,0,2,1,3,1,Bad/Typical,6,Typ,1,Attchd,1994.0,Fin,2,343,TA,TA,Y,0,36,0,0,0,0,0,3,2009,WD,Normal,174000,4,12.066810578196666,Q3,Q3
859,20,RL,80.0,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Average,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,Bad/Typical,TA,CBlock,Good,TA,No,Unf,0.0,Unf,0.0,1090,1090,GasA,TA,Y,SBrkr,1370,0,0,1370,0,0,2,0,3,1,Bad/Typical,6,Typ,1,Attchd,1976.0,RFn,2,479,TA,TA,Y,0,0,0,0,0,0,0,6,2009,WD,Family,152000,3,11.931635799828413,Q2,Q3
860,60,RL,,11029,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,Average,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,Bad/Typical,TA,CBlock,Neutral,TA,Mn,BLQ,619.0,Unf,0.0,435,1054,GasA,TA,Y,SBrkr,1512,1142,0,2654,1,0,2,1,4,1,Good/Excellent,9,Typ,1,Attchd,1968.0,Unf,2,619,TA,TA,Y,0,65,0,0,222,0,0,8,2006,WD,Normal,250000,5,12.429216196844383,Q2,Q3
861,50,RL,55.0,7642,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Average,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Good/Excellent,TA,BrkTil,Neutral,TA,No,Unf,0.0,Unf,0.0,912,912,GasA,Gd,Y,SBrkr,912,514,0,1426,0,0,1,1,3,1,Good/Excellent,7,Typ,1,Detchd,1925.0,Unf,1,216,TA,TA,Y,0,240,0,0,0,0,0,6,2007,WD,Normal,189950,3,12.154516158615772,Q2,Q3
862,190,RL,75.0,11625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,Average,4,1965,1965,Hip,CompShg,Plywood,HdBoard,None,0.0,Bad/Typical,TA,PConc,Neutral,TA,Mn,BLQ,841.0,Unf,0.0,198,1039,GasA,Ex,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,1,Bad/Typical,6,Typ,0,Attchd,1965.0,Unf,2,504,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,131500,5,11.786762130599957,Q2,Q1
863,20,RL,81.0,9672,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Average,5,1984,1985,Hip,CompShg,HdBoard,Plywood,None,0.0,Bad/Typical,TA,PConc,Good,TA,No,GLQ,338.0,Unf,0.0,702,1040,GasA,TA,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,Bad/Typical,6,Typ,0,Attchd,1986.0,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,152000,4,11.931635799828413,Q2,Q2
864,20,RL,70.0,7931,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,BLQ,1148.0,Unf,0.0,0,1148,GasA,TA,Y,SBrkr,1148,0,0,1148,1,0,1,0,3,1,Bad/Typical,6,Typ,0,Attchd,1959.0,Unf,1,672,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,132500,4,11.794337924408413,Q4,Q2
865,20,Other,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Average,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good/Excellent,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,1372,1372,GasA,Ex,Y,SBrkr,1372,0,0,1372,0,0,2,0,3,1,Good/Excellent,6,Typ,0,Attchd,2008.0,Fin,2,529,TA,TA,Y,0,140,0,0,0,0,0,5,2008,New,Partial,250580,5,12.431533509799543,Q3,Q4
866,20,RL,,8750,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,Bad/Typical,TA,CBlock,Neutral,TA,No,BLQ,828.0,Unf,0.0,174,1002,GasA,TA,Y,SBrkr,1002,0,0,1002,1,0,1,0,3,1,Bad/Typical,5,Typ,0,Detchd,1973.0,Unf,2,902,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,148500,5,11.908340237224891,Q4,Q2
867,20,RL,67.0,10656,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Superb,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,Good/Excellent,TA,PConc,Good,TA,Av,Unf,0.0,Unf,0.0,1638,1638,GasA,Ex,Y,SBrkr,1646,0,0,1646,0,0,2,0,3,1,Good/Excellent,6,Typ,1,Attchd,2007.0,RFn,3,870,TA,TA,Y,192,80,0,0,0,0,0,11,2007,New,Partial,248900,4,12.424806488355683,Q1,Q4
868,20,RL,85.0,6970,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Bad,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,ALQ,932.0,Unf,0.0,108,1040,GasA,TA,Y,SBrkr,1120,0,0,1120,1,0,1,1,3,1,Bad/Typical,5,Typ,0,Attchd,1961.0,RFn,2,544,TA,TA,Y,168,0,0,0,0,0,400,5,2007,WD,Normal,129000,4,11.76756768334381,Q2,Q1
869,60,RL,,14762,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,Average,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.0,Bad/Typical,TA,Slab,Bad,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0,0,GasA,Gd,Y,SBrkr,1547,720,53,2320,0,0,2,0,2,1,Bad/Typical,7,Typ,1,Attchd,1979.0,Unf,2,672,TA,TA,P,120,144,0,0,0,0,0,5,2006,WD,Normal,169000,10,12.037653993905211,Q3,Q3
870,60,RL,80.0,9938,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Average,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,Good/Excellent,TA,PConc,Good,TA,No,GLQ,750.0,Unf,0.0,300,1050,GasA,Ex,Y,SBrkr,1062,887,0,1949,1,0,2,1,3,1,Good/Excellent,8,Typ,1,Attchd,1993.0,Fin,2,574,TA,TA,Y,156,90,0,0,0,0,0,6,2010,WD,Normal,236000,3,12.371587084007746,Q2,Q2
871,20,RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,Average,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Unf,0.0,Unf,0.0,894,894,GasA,Gd,N,SBrkr,894,0,0,894,0,0,1,0,2,1,Bad/Typical,5,Typ,0,Detchd,1962.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,109500,5,11.603679828238693,Q4,Q2
872,60,RL,70.0,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Average,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,Bad/Typical,TA,PConc,Good,TA,No,GLQ,505.0,Unf,0.0,299,804,GasA,Ex,Y,SBrkr,804,878,0,1682,0,0,2,1,3,1,Good/Excellent,7,Typ,0,Attchd,1998.0,RFn,2,523,TA,TA,Y,0,77,0,0,0,0,0,6,2010,WD,Normal,200500,5,12.20856952572876,Q4,Q3
873,20,RL,74.0,8892,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,None,0.0,Good/Excellent,TA,Stone,Neutral,TA,Av,Unf,0.0,Unf,0.0,105,105,GasA,Gd,Y,SBrkr,910,0,0,910,0,0,1,0,3,1,Good/Excellent,5,Typ,0,Attchd,1953.0,Unf,2,414,TA,TA,Y,196,0,150,0,0,0,0,10,2008,WD,Normal,116000,4,11.661345470088502,Q4,Q2
874,40,RL,60.0,12144,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,Good/Excellent,TA,CBlock,Neutral,TA,No,Rec,375.0,Unf,0.0,457,832,GasA,Gd,Y,SBrkr,1036,0,232,1268,0,0,1,0,3,1,Bad/Typical,6,Typ,1,Attchd,1949.0,Unf,1,288,TA,TA,Y,0,28,0,0,0,0,0,9,2009,WD,Normal,133000,3,11.79810440720389,Q4,Q2
875,50,Other,52.0,5720,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Average,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Unf,0.0,Unf,0.0,676,676,GasA,Ex,Y,SBrkr,676,455,0,1131,0,0,1,1,3,1,Bad/Typical,5,Typ,0,Detchd,1941.0,Unf,1,200,TA,TA,Y,26,0,0,0,0,0,0,8,2009,WD,Abnorml,66500,5,11.104957226643945,Q3,Q1
876,60,Other,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Superb,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Good/Excellent,TA,PConc,Good,TA,Av,GLQ,64.0,Unf,0.0,1120,1184,GasA,Ex,Y,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,Good/Excellent,11,Typ,1,BuiltIn,2007.0,Fin,2,550,TA,TA,Y,208,364,0,0,0,0,0,8,2007,New,Partial,303477,4,12.623061104072981,Q3,Q4
877,20,RL,94.0,25286,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,Bad,5,1963,1963,Gable,CompShg,HdBoard,Plywood,None,0.0,Bad/Typical,TA,PConc,Neutral,TA,Gd,ALQ,633.0,Unf,0.0,431,1064,GasA,Gd,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,Bad/Typical,5,Typ,0,Attchd,1963.0,Unf,2,648,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,132250,5,11.792449349720545,Q1,Q2
878,60,RL,74.0,8834,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Superb,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,Good/Excellent,TA,PConc,Good,TA,No,GLQ,1170.0,Unf,0.0,292,1462,GasA,Ex,Y,SBrkr,1462,762,0,2224,1,0,2,1,4,1,Good/Excellent,10,Typ,1,Attchd,2004.0,Fin,3,738,TA,TA,Y,184,0,0,0,0,0,0,6,2009,WD,Normal,350000,4,12.765688433465597,Q2,Q4
879,85,RL,88.0,11782,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Average,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,Av,ALQ,899.0,Unf,0.0,210,1109,GasA,TA,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,1,Good/Excellent,6,Min2,0,Detchd,1987.0,Unf,2,576,TA,TA,Y,192,0,0,0,0,0,400,6,2010,WD,Normal,148000,3,11.904967552746252,Q2,Q1
880,20,RL,,7000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,Good/Excellent,Gd,CBlock,Neutral,TA,No,ALQ,646.0,Unf,0.0,218,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,Bad/Typical,6,Typ,0,Attchd,1978.0,Unf,1,336,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,136500,5,11.824079893607152,Q4,Q3
881,20,RL,60.0,7024,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Average,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,PConc,Good,Gd,No,ALQ,980.0,Unf,0.0,110,1090,GasA,Gd,Y,SBrkr,1090,0,0,1090,1,0,1,1,2,1,Bad/Typical,5,Typ,0,Attchd,2005.0,Fin,2,450,TA,TA,Y,0,49,0,0,0,0,0,6,2007,WD,Normal,157000,5,11.964001084330445,Q3,Q1
